date,visitors_total,bank_holiday,school_holiday,event,freizeitbad_closed,sportbad_closed,sauna_closed,kursbecken_closed,price_adult_90min,price_adult_max,price_reduced_90min,price_reduced_max,sloop_dummy,sloop_days_since_opening
2007-11-01,1722,2,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-02,1835,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-03,1358,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-04,1667,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-05,565,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-06,608,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-07,624,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-08,514,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-09,646,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-10,1188,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-11,1901,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-12,602,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-13,559,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-14,618,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-15,500,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-16,549,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-17,1224,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-18,1564,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-19,574,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-20,536,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-21,603,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-22,502,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-23,1050,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-24,1193,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-25,1583,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-26,560,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-27,513,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-28,519,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-29,432,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-11-30,670,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-12-01,798,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-12-02,1079,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-12-03,569,0,0,0,1,0,0,1,4.3,7.3,2.3,4.3,0,0
2007-12-04,523,0,0,0,1,0,0,1,4.3,7.3,2.3,4.3,0,0
2007-12-05,500,0,0,0,1,0,0,1,4.3,7.3,2.3,4.3,0,0
2007-12-06,442,0,0,0,1,0,0,1,4.3,7.3,2.3,4.3,0,0
2007-12-07,470,0,0,0,1,0,0,1,4.3,7.3,2.3,4.3,0,0
2007-12-08,928,0,0,0,1,0,0,1,4.3,7.3,2.3,4.3,0,0
2007-12-09,1207,0,0,0,1,0,0,1,4.3,7.3,2.3,4.3,0,0
2007-12-10,513,0,0,0,1,0,0,1,4.3,7.3,2.3,4.3,0,0
2007-12-11,472,0,0,0,1,0,0,1,4.3,7.3,2.3,4.3,0,0
2007-12-12,799,0,0,0,1,0,0,1,4.3,7.3,2.3,4.3,0,0
2007-12-13,280,0,0,0,1,0,0,1,4.3,7.3,2.3,4.3,0,0
2007-12-14,294,0,0,0,1,0,0,1,4.3,7.3,2.3,4.3,0,0
2007-12-15,706,0,0,0,1,0,0,1,4.3,7.3,2.3,4.3,0,0
2007-12-16,910,0,0,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0
2007-12-17,210,0,0,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0
2007-12-18,195,0,0,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0
2007-12-19,255,0,0,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0
2007-12-20,279,0,2,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0
2007-12-21,536,0,2,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0
2007-12-22,403,0,2,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0
2007-12-23,557,0,2,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0
2007-12-24,230,0,3,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0
2007-12-26,721,3,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-12-27,1261,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-12-28,1490,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-12-29,1485,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-12-30,2089,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-12-31,372,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-01,486,3,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-02,1573,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-03,1934,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-04,1857,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-05,1649,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-06,1902,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-07,623,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-08,526,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-09,659,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-10,648,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-11,820,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-12,1798,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-13,2177,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-14,785,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-15,631,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-16,663,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-17,815,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-18,844,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-19,1874,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-20,2582,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-21,1105,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-22,614,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-23,725,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-24,680,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-25,813,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-26,1501,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-27,2222,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-28,923,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-29,688,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-30,948,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-01-31,1366,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-01,1467,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-02,1547,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-03,1937,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-04,1284,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-05,785,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-06,735,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-07,637,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-08,1426,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-09,1931,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-10,2121,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-11,648,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-12,575,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-13,650,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-14,616,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-15,762,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-16,1452,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-17,1702,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-18,739,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-19,561,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-20,634,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-21,673,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-22,790,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-23,1329,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-24,1707,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-25,614,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-26,566,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-27,567,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-28,651,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-02-29,829,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-01,1440,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-02,2099,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-03,752,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-04,586,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-05,567,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-06,662,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-07,713,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-08,1218,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-09,1768,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-10,1052,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-11,1193,0,1,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-12,1340,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-13,1518,0,1,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-14,1130,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-15,1191,0,1,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-16,2432,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-17,1722,0,3,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-18,1977,0,3,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-19,2155,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-20,2054,0,3,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-21,2275,3,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-22,1886,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-23,701,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-24,1434,3,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-25,1430,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-26,1704,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-27,1647,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-28,1550,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-29,2076,0,2,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-30,2157,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-03-31,747,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-01,655,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-02,853,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-03,726,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-04,848,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-05,2266,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-06,2584,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-07,731,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-08,645,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-09,680,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-10,644,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-11,850,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-12,1252,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-13,1934,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-14,757,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-15,640,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-16,609,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-17,566,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-18,880,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-19,1274,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-20,1516,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-21,682,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-22,638,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-23,685,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-24,606,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-25,690,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-26,1087,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-27,1095,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-28,726,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-29,698,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-04-30,661,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-01,850,3,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-02,1338,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-03,1113,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-04,1238,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-05,675,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-06,647,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-07,779,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-08,676,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-09,723,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-10,2037,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-11,2235,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-12,2165,3,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-13,810,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-14,847,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-15,737,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-16,775,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-17,1663,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-18,1637,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-19,746,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-20,605,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-21,1062,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-22,1057,2,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-23,1049,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-24,1093,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-25,1611,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-26,505,0,0,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-27,428,0,0,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-28,501,0,0,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-29,395,0,0,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-30,708,0,0,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0
2008-05-31,1237,0,0,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-01,1417,0,0,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-02,1173,0,0,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-03,492,0,0,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-04,473,0,0,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-05,592,0,0,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-06,638,0,0,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-07,1352,0,0,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-08,2535,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-09,1014,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-10,907,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-11,545,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-12,543,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-13,687,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-14,1396,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-15,1852,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-16,511,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-17,618,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-18,640,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-19,750,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-20,868,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-21,1197,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-22,1963,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-23,926,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-24,951,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-25,570,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-26,738,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-27,830,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-28,1515,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-29,1426,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-06-30,795,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-01,1423,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-02,2843,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-03,1205,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-04,779,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-05,1518,0,2,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-06,1877,0,2,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-07,1016,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-08,975,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-09,1135,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-10,1641,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-11,1436,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-12,1558,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-13,2195,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-14,1381,0,3,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-15,1858,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-16,2113,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-17,2033,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-18,1945,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-19,2034,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-20,2717,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-21,2198,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-22,2147,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-23,1918,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-24,2060,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-25,2025,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-26,2069,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-07-27,2895,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2008-07-28,3027,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2008-07-29,2852,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2008-07-30,2380,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2008-07-31,2955,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2008-08-01,1889,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2008-08-02,1760,0,3,1,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2008-08-03,2177,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2008-08-04,1770,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2008-08-05,1852,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2008-08-06,2166,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2008-08-07,2694,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2008-08-08,1662,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2008-08-09,1391,0,1,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2008-08-10,2683,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-08-11,1489,0,1,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-08-12,1759,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-08-13,1727,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-08-14,1588,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-08-15,1527,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-08-16,1633,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-08-17,2350,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-08-18,1939,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-08-19,1759,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-08-20,2096,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-08-21,818,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-08-22,756,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-08-23,1232,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-08-24,1719,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-08-25,669,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-08-26,662,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-08-27,679,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-08-28,675,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-08-29,747,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-08-30,1067,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-08-31,2322,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-01,636,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-02,615,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-03,531,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-04,609,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-05,615,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-06,863,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-07,1814,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-08,964,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-09,588,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-10,573,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-11,626,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-12,656,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-13,1002,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-14,1199,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-15,592,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
